"","locus_tag","pathway_id","pathway_name"
"4946","PA14_65450","path:pau02040","Flagellar assembly"
"4947","PA14_65480","path:pau00270","Cysteine and methionine metabolism"
"4948","PA14_65480","path:pau00920","Sulfur metabolism"
"4949","PA14_65480","path:pau01100","Metabolic pathways"
"4950","PA14_65480","path:pau01120","Microbial metabolism in diverse environments"
"4951","PA14_65480","path:pau04122","Sulfur relay system"
"4952","PA14_65500","path:pau00564","Glycerophospholipid metabolism"
"4953","PA14_65500","path:pau01100","Metabolic pathways"
"4954","PA14_65500","path:pau01110","Biosynthesis of secondary metabolites"
"4955","PA14_65520","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"4956","PA14_65540","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"4957","PA14_65560","path:pau00260","Glycine, serine and threonine metabolism"
"4958","PA14_65560","path:pau00680","Methane metabolism"
"4959","PA14_65560","path:pau01100","Metabolic pathways"
"4960","PA14_65560","path:pau01110","Biosynthesis of secondary metabolites"
"4961","PA14_65560","path:pau01120","Microbial metabolism in diverse environments"
"4962","PA14_65560","path:pau01200","Carbon metabolism"
"4963","PA14_65560","path:pau01230","Biosynthesis of amino acids"
"4964","PA14_65690","path:pau00230","Purine metabolism"
"4965","PA14_65690","path:pau01100","Metabolic pathways"
"4966","PA14_65690","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"4967","PA14_65710","path:pau00230","Purine metabolism"
"4968","PA14_65710","path:pau00740","Riboflavin metabolism"
"4969","PA14_65710","path:pau01100","Metabolic pathways"
"4970","PA14_65740","path:pau00730","Thiamine metabolism"
"4971","PA14_65740","path:pau01100","Metabolic pathways"
"4972","PA14_65740","path:pau01240","Biosynthesis of cofactors"
"4973","PA14_65750","path:pau01501","beta-Lactam resistance"
"4974","PA14_65750","path:pau01503","Cationic antimicrobial peptide (CAMP) resistance"
"4975","PA14_65750","path:pau02020","Two-component system"
"4976","PA14_65750","path:pau03070","Bacterial secretion system"
"4977","PA14_65760","path:pau00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"4978","PA14_65760","path:pau01100","Metabolic pathways"
"4979","PA14_65760","path:pau01110","Biosynthesis of secondary metabolites"
"4980","PA14_65760","path:pau01240","Biosynthesis of cofactors"
"4981","PA14_65770","path:pau00330","Arginine and proline metabolism"
"4982","PA14_65770","path:pau01100","Metabolic pathways"
"4983","PA14_65795","path:pau00330","Arginine and proline metabolism"
"4984","PA14_65795","path:pau01100","Metabolic pathways"
"4985","PA14_65810","path:pau00010","Glycolysis / Gluconeogenesis"
"4986","PA14_65810","path:pau00620","Pyruvate metabolism"
"4987","PA14_65810","path:pau00640","Propanoate metabolism"
"4988","PA14_65820","path:pau00071","Fatty acid degradation"
"4989","PA14_65820","path:pau00280","Valine, leucine and isoleucine degradation"
"4990","PA14_65820","path:pau01100","Metabolic pathways"
"4991","PA14_65820","path:pau01110","Biosynthesis of secondary metabolites"
"4992","PA14_65820","path:pau01212","Fatty acid metabolism"
"4993","PA14_65840","path:pau00360","Phenylalanine metabolism"
"4994","PA14_65840","path:pau01100","Metabolic pathways"
"4995","PA14_65840","path:pau01120","Microbial metabolism in diverse environments"
"4996","PA14_65920","path:pau02024","Quorum sensing"
"4997","PA14_65960","path:pau00540","Lipopolysaccharide biosynthesis"
"4998","PA14_65960","path:pau01100","Metabolic pathways"
"4999","PA14_66040","path:pau00071","Fatty acid degradation"
"5000","PA14_66040","path:pau00280","Valine, leucine and isoleucine degradation"
"5001","PA14_66040","path:pau01100","Metabolic pathways"
"5002","PA14_66040","path:pau01110","Biosynthesis of secondary metabolites"
"5003","PA14_66040","path:pau01212","Fatty acid metabolism"
"5004","PA14_66060","path:pau00541","Biosynthesis of various nucleotide sugars"
"5005","PA14_66060","path:pau01100","Metabolic pathways"
"5006","PA14_66060","path:pau01250","Biosynthesis of nucleotide sugars"
"5007","PA14_66080","path:pau02010","ABC transporters"
"5008","PA14_66220","path:pau00540","Lipopolysaccharide biosynthesis"
"5009","PA14_66220","path:pau01100","Metabolic pathways"
"5010","PA14_66230","path:pau00540","Lipopolysaccharide biosynthesis"
"5011","PA14_66230","path:pau01100","Metabolic pathways"
"5012","PA14_66240","path:pau00540","Lipopolysaccharide biosynthesis"
"5013","PA14_66240","path:pau01100","Metabolic pathways"
"5014","PA14_66250","path:pau00540","Lipopolysaccharide biosynthesis"
"5015","PA14_66250","path:pau01100","Metabolic pathways"
"5016","PA14_66260","path:pau00270","Cysteine and methionine metabolism"
"5017","PA14_66260","path:pau00280","Valine, leucine and isoleucine degradation"
"5018","PA14_66260","path:pau00290","Valine, leucine and isoleucine biosynthesis"
"5019","PA14_66260","path:pau00770","Pantothenate and CoA biosynthesis"
"5020","PA14_66260","path:pau01100","Metabolic pathways"
"5021","PA14_66260","path:pau01110","Biosynthesis of secondary metabolites"
"5022","PA14_66260","path:pau01210","2-Oxocarboxylic acid metabolism"
"5023","PA14_66260","path:pau01230","Biosynthesis of amino acids"
"5024","PA14_66260","path:pau01240","Biosynthesis of cofactors"
"5025","PA14_66290","path:pau00010","Glycolysis / Gluconeogenesis"
"5026","PA14_66290","path:pau00020","Citrate cycle (TCA cycle)"
"5027","PA14_66290","path:pau00620","Pyruvate metabolism"
"5028","PA14_66290","path:pau00785","Lipoic acid metabolism"
"5029","PA14_66290","path:pau01100","Metabolic pathways"
"5030","PA14_66290","path:pau01110","Biosynthesis of secondary metabolites"
"5031","PA14_66290","path:pau01120","Microbial metabolism in diverse environments"
"5032","PA14_66290","path:pau01200","Carbon metabolism"
"5033","PA14_66290","path:pau01210","2-Oxocarboxylic acid metabolism"
"5034","PA14_66310","path:pau00010","Glycolysis / Gluconeogenesis"
"5035","PA14_66310","path:pau00020","Citrate cycle (TCA cycle)"
"5036","PA14_66310","path:pau00620","Pyruvate metabolism"
"5037","PA14_66310","path:pau00785","Lipoic acid metabolism"
"5038","PA14_66310","path:pau01100","Metabolic pathways"
"5039","PA14_66310","path:pau01110","Biosynthesis of secondary metabolites"
"5040","PA14_66310","path:pau01120","Microbial metabolism in diverse environments"
"5041","PA14_66310","path:pau01200","Carbon metabolism"
"5042","PA14_66310","path:pau01210","2-Oxocarboxylic acid metabolism"
"5043","PA14_66440","path:pau00270","Cysteine and methionine metabolism"
"5044","PA14_66440","path:pau01100","Metabolic pathways"
"5045","PA14_66550","path:pau00860","Porphyrin metabolism"
"5046","PA14_66550","path:pau01100","Metabolic pathways"
"5047","PA14_66550","path:pau01110","Biosynthesis of secondary metabolites"
"5048","PA14_66550","path:pau01240","Biosynthesis of cofactors"
"5049","PA14_66560","path:pau00250","Alanine, aspartate and glutamate metabolism"
"5050","PA14_66560","path:pau00910","Nitrogen metabolism"
"5051","PA14_66560","path:pau01100","Metabolic pathways"
"5052","PA14_66560","path:pau01110","Biosynthesis of secondary metabolites"
"5053","PA14_66560","path:pau01120","Microbial metabolism in diverse environments"
"5054","PA14_66560","path:pau01230","Biosynthesis of amino acids"
"5055","PA14_66570","path:pau00250","Alanine, aspartate and glutamate metabolism"
"5056","PA14_66570","path:pau00910","Nitrogen metabolism"
"5057","PA14_66570","path:pau01100","Metabolic pathways"
"5058","PA14_66570","path:pau01110","Biosynthesis of secondary metabolites"
"5059","PA14_66570","path:pau01120","Microbial metabolism in diverse environments"
"5060","PA14_66570","path:pau01230","Biosynthesis of amino acids"
"5061","PA14_66600","path:pau00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"5062","PA14_66600","path:pau01100","Metabolic pathways"
"5063","PA14_66600","path:pau01110","Biosynthesis of secondary metabolites"
"5064","PA14_66600","path:pau01230","Biosynthesis of amino acids"
"5065","PA14_66610","path:pau00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"5066","PA14_66610","path:pau01100","Metabolic pathways"
"5067","PA14_66610","path:pau01110","Biosynthesis of secondary metabolites"
"5068","PA14_66610","path:pau01230","Biosynthesis of amino acids"
"5069","PA14_66670","path:pau00550","Peptidoglycan biosynthesis"
"5070","PA14_66670","path:pau01100","Metabolic pathways"
"5071","PA14_66670","path:pau01501","beta-Lactam resistance"
"5072","PA14_66680","path:pau00620","Pyruvate metabolism"
"5073","PA14_66680","path:pau00710","Carbon fixation by Calvin cycle"
"5074","PA14_66680","path:pau01100","Metabolic pathways"
"5075","PA14_66680","path:pau01120","Microbial metabolism in diverse environments"
"5076","PA14_66680","path:pau01200","Carbon metabolism"
"5077","PA14_66710","path:pau03010","Ribosome"
"5078","PA14_66720","path:pau03440","Homologous recombination"
"5079","PA14_66750","path:pau00970","Aminoacyl-tRNA biosynthesis"
"5080","PA14_66820","path:pau00650","Butanoate metabolism"
"5081","PA14_66820","path:pau01100","Metabolic pathways"
"5082","PA14_66840","path:pau00650","Butanoate metabolism"
"5083","PA14_66840","path:pau01100","Metabolic pathways"
"5084","PA14_66900","path:pau00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"5085","PA14_66900","path:pau01100","Metabolic pathways"
"5086","PA14_66900","path:pau01110","Biosynthesis of secondary metabolites"
"5087","PA14_66900","path:pau01240","Biosynthesis of cofactors"
"5088","PA14_66940","path:pau00340","Histidine metabolism"
"5089","PA14_66940","path:pau01100","Metabolic pathways"
"5090","PA14_66940","path:pau01110","Biosynthesis of secondary metabolites"
"5091","PA14_66940","path:pau01230","Biosynthesis of amino acids"
"5092","PA14_66950","path:pau00340","Histidine metabolism"
"5093","PA14_66950","path:pau01100","Metabolic pathways"
"5094","PA14_66950","path:pau01110","Biosynthesis of secondary metabolites"
"5095","PA14_66950","path:pau01230","Biosynthesis of amino acids"
"5096","PA14_66960","path:pau03060","Protein export"
"5097","PA14_66960","path:pau03070","Bacterial secretion system"
"5098","PA14_66970","path:pau03060","Protein export"
"5099","PA14_66970","path:pau03070","Bacterial secretion system"
"5100","PA14_66980","path:pau03060","Protein export"
"5101","PA14_66980","path:pau03070","Bacterial secretion system"
"5102","PA14_67010","path:pau02020","Two-component system"
"5103","PA14_67010","path:pau02030","Bacterial chemotaxis"
"5104","PA14_67110","path:pau00330","Arginine and proline metabolism"
"5105","PA14_67110","path:pau01100","Metabolic pathways"
"5106","PA14_67150","path:pau00360","Phenylalanine metabolism"
"5107","PA14_67150","path:pau00470","D-Amino acid metabolism"
"5108","PA14_67150","path:pau01100","Metabolic pathways"
"5109","PA14_67230","path:pau03070","Bacterial secretion system"
"5110","PA14_67240","path:pau00340","Histidine metabolism"
"5111","PA14_67240","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5112","PA14_67240","path:pau01100","Metabolic pathways"
"5113","PA14_67250","path:pau00340","Histidine metabolism"
"5114","PA14_67250","path:pau01100","Metabolic pathways"
"5115","PA14_67260","path:pau00340","Histidine metabolism"
"5116","PA14_67260","path:pau01100","Metabolic pathways"
"5117","PA14_67270","path:pau02010","ABC transporters"
"5118","PA14_67280","path:pau02010","ABC transporters"
"5119","PA14_67300","path:pau02010","ABC transporters"
"5120","PA14_67320","path:pau00340","Histidine metabolism"
"5121","PA14_67320","path:pau01100","Metabolic pathways"
"5122","PA14_67350","path:pau00340","Histidine metabolism"
"5123","PA14_67350","path:pau01100","Metabolic pathways"
"5124","PA14_67400","path:pau02010","ABC transporters"
"5125","PA14_67440","path:pau00340","Histidine metabolism"
"5126","PA14_67440","path:pau01100","Metabolic pathways"
"5127","PA14_67490","path:pau00010","Glycolysis / Gluconeogenesis"
"5128","PA14_67490","path:pau00030","Pentose phosphate pathway"
"5129","PA14_67490","path:pau00051","Fructose and mannose metabolism"
"5130","PA14_67490","path:pau00680","Methane metabolism"
"5131","PA14_67490","path:pau00710","Carbon fixation by Calvin cycle"
"5132","PA14_67490","path:pau01100","Metabolic pathways"
"5133","PA14_67490","path:pau01110","Biosynthesis of secondary metabolites"
"5134","PA14_67490","path:pau01120","Microbial metabolism in diverse environments"
"5135","PA14_67490","path:pau01200","Carbon metabolism"
"5136","PA14_67500","path:pau00620","Pyruvate metabolism"
"5137","PA14_67500","path:pau01100","Metabolic pathways"
"5138","PA14_67580","path:pau00730","Thiamine metabolism"
"5139","PA14_67580","path:pau01100","Metabolic pathways"
"5140","PA14_67580","path:pau01240","Biosynthesis of cofactors"
"5141","PA14_67580","path:pau04122","Sulfur relay system"
"5142","PA14_67600","path:pau00220","Arginine biosynthesis"
"5143","PA14_67600","path:pau00250","Alanine, aspartate and glutamate metabolism"
"5144","PA14_67600","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5145","PA14_67600","path:pau00910","Nitrogen metabolism"
"5146","PA14_67600","path:pau01100","Metabolic pathways"
"5147","PA14_67600","path:pau01110","Biosynthesis of secondary metabolites"
"5148","PA14_67600","path:pau01120","Microbial metabolism in diverse environments"
"5149","PA14_67600","path:pau01230","Biosynthesis of amino acids"
"5150","PA14_67600","path:pau02020","Two-component system"
"5151","PA14_67670","path:pau02020","Two-component system"
"5152","PA14_67680","path:pau02020","Two-component system"
"5153","PA14_67720","path:pau02024","Quorum sensing"
"5154","PA14_67720","path:pau03060","Protein export"
"5155","PA14_67720","path:pau03070","Bacterial secretion system"
"5156","PA14_67770","path:pau00010","Glycolysis / Gluconeogenesis"
"5157","PA14_67770","path:pau00260","Glycine, serine and threonine metabolism"
"5158","PA14_67770","path:pau00680","Methane metabolism"
"5159","PA14_67770","path:pau01100","Metabolic pathways"
"5160","PA14_67770","path:pau01110","Biosynthesis of secondary metabolites"
"5161","PA14_67770","path:pau01120","Microbial metabolism in diverse environments"
"5162","PA14_67770","path:pau01200","Carbon metabolism"
"5163","PA14_67770","path:pau01230","Biosynthesis of amino acids"
"5164","PA14_67880","path:pau00340","Histidine metabolism"
"5165","PA14_67880","path:pau01100","Metabolic pathways"
"5166","PA14_67880","path:pau01110","Biosynthesis of secondary metabolites"
"5167","PA14_67880","path:pau01230","Biosynthesis of amino acids"
"5168","PA14_67890","path:pau00340","Histidine metabolism"
"5169","PA14_67890","path:pau01100","Metabolic pathways"
"5170","PA14_67890","path:pau01110","Biosynthesis of secondary metabolites"
"5171","PA14_67890","path:pau01230","Biosynthesis of amino acids"
"5172","PA14_67920","path:pau00340","Histidine metabolism"
"5173","PA14_67920","path:pau01100","Metabolic pathways"
"5174","PA14_67920","path:pau01110","Biosynthesis of secondary metabolites"
"5175","PA14_67920","path:pau01230","Biosynthesis of amino acids"
"5176","PA14_67930","path:pau00340","Histidine metabolism"
"5177","PA14_67930","path:pau01100","Metabolic pathways"
"5178","PA14_67930","path:pau01110","Biosynthesis of secondary metabolites"
"5179","PA14_67930","path:pau01230","Biosynthesis of amino acids"
"5180","PA14_67990","path:pau03410","Base excision repair"
"5181","PA14_68060","path:pau02010","ABC transporters"
"5182","PA14_68070","path:pau02010","ABC transporters"
"5183","PA14_68080","path:pau02010","ABC transporters"
"5184","PA14_68090","path:pau02010","ABC transporters"
"5185","PA14_68120","path:pau01501","beta-Lactam resistance"
"5186","PA14_68120","path:pau02024","Quorum sensing"
"5187","PA14_68170","path:pau00521","Streptomycin biosynthesis"
"5188","PA14_68170","path:pau00523","Polyketide sugar unit biosynthesis"
"5189","PA14_68170","path:pau00525","Acarbose and validamycin biosynthesis"
"5190","PA14_68170","path:pau00541","Biosynthesis of various nucleotide sugars"
"5191","PA14_68170","path:pau01100","Metabolic pathways"
"5192","PA14_68170","path:pau01110","Biosynthesis of secondary metabolites"
"5193","PA14_68170","path:pau01250","Biosynthesis of nucleotide sugars"
"5194","PA14_68190","path:pau00521","Streptomycin biosynthesis"
"5195","PA14_68190","path:pau00523","Polyketide sugar unit biosynthesis"
"5196","PA14_68190","path:pau00541","Biosynthesis of various nucleotide sugars"
"5197","PA14_68190","path:pau01100","Metabolic pathways"
"5198","PA14_68190","path:pau01110","Biosynthesis of secondary metabolites"
"5199","PA14_68190","path:pau01250","Biosynthesis of nucleotide sugars"
"5200","PA14_68200","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"5201","PA14_68200","path:pau00521","Streptomycin biosynthesis"
"5202","PA14_68200","path:pau00523","Polyketide sugar unit biosynthesis"
"5203","PA14_68200","path:pau00525","Acarbose and validamycin biosynthesis"
"5204","PA14_68200","path:pau00541","Biosynthesis of various nucleotide sugars"
"5205","PA14_68200","path:pau01100","Metabolic pathways"
"5206","PA14_68200","path:pau01110","Biosynthesis of secondary metabolites"
"5207","PA14_68200","path:pau01250","Biosynthesis of nucleotide sugars"
"5208","PA14_68210","path:pau00521","Streptomycin biosynthesis"
"5209","PA14_68210","path:pau00523","Polyketide sugar unit biosynthesis"
"5210","PA14_68210","path:pau00541","Biosynthesis of various nucleotide sugars"
"5211","PA14_68210","path:pau01100","Metabolic pathways"
"5212","PA14_68210","path:pau01110","Biosynthesis of secondary metabolites"
"5213","PA14_68210","path:pau01250","Biosynthesis of nucleotide sugars"
"5214","PA14_68230","path:pau02020","Two-component system"
"5215","PA14_68250","path:pau02020","Two-component system"
"5216","PA14_68260","path:pau02020","Two-component system"
"5217","PA14_68280","path:pau02020","Two-component system"
"5218","PA14_68290","path:pau02020","Two-component system"
"5219","PA14_68330","path:pau00220","Arginine biosynthesis"
"5220","PA14_68330","path:pau01100","Metabolic pathways"
"5221","PA14_68330","path:pau01110","Biosynthesis of secondary metabolites"
"5222","PA14_68340","path:pau00220","Arginine biosynthesis"
"5223","PA14_68340","path:pau01100","Metabolic pathways"
"5224","PA14_68340","path:pau01110","Biosynthesis of secondary metabolites"
"5225","PA14_68340","path:pau01230","Biosynthesis of amino acids"
"5226","PA14_68350","path:pau00220","Arginine biosynthesis"
"5227","PA14_68350","path:pau00230","Purine metabolism"
"5228","PA14_68350","path:pau00910","Nitrogen metabolism"
"5229","PA14_68350","path:pau01100","Metabolic pathways"
"5230","PA14_68350","path:pau01110","Biosynthesis of secondary metabolites"
"5231","PA14_68350","path:pau01120","Microbial metabolism in diverse environments"
"5232","PA14_68350","path:pau01200","Carbon metabolism"
"5233","PA14_68360","path:pau00061","Fatty acid biosynthesis"
"5234","PA14_68360","path:pau01100","Metabolic pathways"
"5235","PA14_68360","path:pau01212","Fatty acid metabolism"
"5236","PA14_68370","path:pau00920","Sulfur metabolism"
"5237","PA14_68370","path:pau01100","Metabolic pathways"
"5238","PA14_68370","path:pau01120","Microbial metabolism in diverse environments"
"5239","PA14_68380","path:pau00230","Purine metabolism"
"5240","PA14_68380","path:pau01100","Metabolic pathways"
"5241","PA14_68390","path:pau00230","Purine metabolism"
"5242","PA14_68390","path:pau01100","Metabolic pathways"
"5243","PA14_68390","path:pau01232","Nucleotide metabolism"
"5244","PA14_68480","path:pau00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"5245","PA14_68480","path:pau01100","Metabolic pathways"
"5246","PA14_68480","path:pau01110","Biosynthesis of secondary metabolites"
"5247","PA14_68480","path:pau01230","Biosynthesis of amino acids"
"5248","PA14_68510","path:pau00920","Sulfur metabolism"
"5249","PA14_68510","path:pau01100","Metabolic pathways"
"5250","PA14_68510","path:pau01120","Microbial metabolism in diverse environments"
"5251","PA14_68580","path:pau00010","Glycolysis / Gluconeogenesis"
"5252","PA14_68580","path:pau00020","Citrate cycle (TCA cycle)"
"5253","PA14_68580","path:pau00620","Pyruvate metabolism"
"5254","PA14_68580","path:pau00710","Carbon fixation by Calvin cycle"
"5255","PA14_68580","path:pau01100","Metabolic pathways"
"5256","PA14_68580","path:pau01110","Biosynthesis of secondary metabolites"
"5257","PA14_68580","path:pau01120","Microbial metabolism in diverse environments"
"5258","PA14_68580","path:pau01200","Carbon metabolism"
"5259","PA14_68680","path:pau02020","Two-component system"
"5260","PA14_68700","path:pau02020","Two-component system"
"5261","PA14_68730","path:pau00270","Cysteine and methionine metabolism"
"5262","PA14_68730","path:pau00480","Glutathione metabolism"
"5263","PA14_68730","path:pau01100","Metabolic pathways"
"5264","PA14_68730","path:pau01240","Biosynthesis of cofactors"
"5265","PA14_68740","path:pau00220","Arginine biosynthesis"
"5266","PA14_68740","path:pau01100","Metabolic pathways"
"5267","PA14_68740","path:pau01110","Biosynthesis of secondary metabolites"
"5268","PA14_68740","path:pau01210","2-Oxocarboxylic acid metabolism"
"5269","PA14_68740","path:pau01230","Biosynthesis of amino acids"
"5270","PA14_68770","path:pau00220","Arginine biosynthesis"
"5271","PA14_68770","path:pau01100","Metabolic pathways"
"5272","PA14_68770","path:pau01110","Biosynthesis of secondary metabolites"
"5273","PA14_68770","path:pau01210","2-Oxocarboxylic acid metabolism"
"5274","PA14_68770","path:pau01230","Biosynthesis of amino acids"
"5275","PA14_68820","path:pau03070","Bacterial secretion system"
"5276","PA14_68850","path:pau00260","Glycine, serine and threonine metabolism"
"5277","PA14_68850","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5278","PA14_68850","path:pau00670","One carbon pool by folate"
"5279","PA14_68850","path:pau00785","Lipoic acid metabolism"
"5280","PA14_68850","path:pau01100","Metabolic pathways"
"5281","PA14_68850","path:pau01110","Biosynthesis of secondary metabolites"
"5282","PA14_68850","path:pau01200","Carbon metabolism"
"5283","PA14_68860","path:pau00260","Glycine, serine and threonine metabolism"
"5284","PA14_68860","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5285","PA14_68860","path:pau00670","One carbon pool by folate"
"5286","PA14_68860","path:pau00785","Lipoic acid metabolism"
"5287","PA14_68860","path:pau01100","Metabolic pathways"
"5288","PA14_68860","path:pau01110","Biosynthesis of secondary metabolites"
"5289","PA14_68860","path:pau01200","Carbon metabolism"
"5290","PA14_68870","path:pau00260","Glycine, serine and threonine metabolism"
"5291","PA14_68870","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5292","PA14_68870","path:pau00670","One carbon pool by folate"
"5293","PA14_68870","path:pau00785","Lipoic acid metabolism"
"5294","PA14_68870","path:pau01100","Metabolic pathways"
"5295","PA14_68870","path:pau01110","Biosynthesis of secondary metabolites"
"5296","PA14_68870","path:pau01200","Carbon metabolism"
"5297","PA14_68890","path:pau02010","ABC transporters"
"5298","PA14_68900","path:pau02010","ABC transporters"
"5299","PA14_68955","path:pau00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"5300","PA14_68955","path:pau01100","Metabolic pathways"
"5301","PA14_68955","path:pau01110","Biosynthesis of secondary metabolites"
"5302","PA14_68955","path:pau01240","Biosynthesis of cofactors"
"5303","PA14_68980","path:pau00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"5304","PA14_68980","path:pau01100","Metabolic pathways"
"5305","PA14_68980","path:pau01110","Biosynthesis of secondary metabolites"
"5306","PA14_68980","path:pau01240","Biosynthesis of cofactors"
"5307","PA14_69040","path:pau00670","One carbon pool by folate"
"5308","PA14_69040","path:pau01100","Metabolic pathways"
"5309","PA14_69040","path:pau04981","Folate transport and metabolism"
"5310","PA14_69100","path:pau02040","Flagellar assembly"
"5311","PA14_69140","path:pau00541","Biosynthesis of various nucleotide sugars"
"5312","PA14_69140","path:pau01100","Metabolic pathways"
"5313","PA14_69140","path:pau01250","Biosynthesis of nucleotide sugars"
"5314","PA14_69150","path:pau00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"5315","PA14_69150","path:pau01100","Metabolic pathways"
"5316","PA14_69150","path:pau01110","Biosynthesis of secondary metabolites"
"5317","PA14_69150","path:pau01240","Biosynthesis of cofactors"
"5318","PA14_69190","path:pau03018","RNA degradation"
"5319","PA14_69220","path:pau00230","Purine metabolism"
"5320","PA14_69220","path:pau01100","Metabolic pathways"
"5321","PA14_69230","path:pau00190","Oxidative phosphorylation"
"5322","PA14_69230","path:pau03018","RNA degradation"
"5323","PA14_69240","path:pau00860","Porphyrin metabolism"
"5324","PA14_69240","path:pau01100","Metabolic pathways"
"5325","PA14_69240","path:pau01110","Biosynthesis of secondary metabolites"
"5326","PA14_69240","path:pau01120","Microbial metabolism in diverse environments"
"5327","PA14_69240","path:pau01240","Biosynthesis of cofactors"
"5328","PA14_69430","path:pau00860","Porphyrin metabolism"
"5329","PA14_69430","path:pau01100","Metabolic pathways"
"5330","PA14_69430","path:pau01110","Biosynthesis of secondary metabolites"
"5331","PA14_69430","path:pau01120","Microbial metabolism in diverse environments"
"5332","PA14_69430","path:pau01240","Biosynthesis of cofactors"
"5333","PA14_69440","path:pau00860","Porphyrin metabolism"
"5334","PA14_69440","path:pau01100","Metabolic pathways"
"5335","PA14_69440","path:pau01110","Biosynthesis of secondary metabolites"
"5336","PA14_69440","path:pau01120","Microbial metabolism in diverse environments"
"5337","PA14_69440","path:pau01240","Biosynthesis of cofactors"
"5338","PA14_69450","path:pau00860","Porphyrin metabolism"
"5339","PA14_69450","path:pau01100","Metabolic pathways"
"5340","PA14_69450","path:pau01110","Biosynthesis of secondary metabolites"
"5341","PA14_69450","path:pau01120","Microbial metabolism in diverse environments"
"5342","PA14_69450","path:pau01240","Biosynthesis of cofactors"
"5343","PA14_69470","path:pau02020","Two-component system"
"5344","PA14_69480","path:pau02020","Two-component system"
"5345","PA14_69500","path:pau00220","Arginine biosynthesis"
"5346","PA14_69500","path:pau00250","Alanine, aspartate and glutamate metabolism"
"5347","PA14_69500","path:pau01100","Metabolic pathways"
"5348","PA14_69500","path:pau01110","Biosynthesis of secondary metabolites"
"5349","PA14_69500","path:pau01230","Biosynthesis of amino acids"
"5350","PA14_69550","path:pau03070","Bacterial secretion system"
"5351","PA14_69560","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"5352","PA14_69560","path:pau03070","Bacterial secretion system"
"5353","PA14_69610","path:pau00230","Purine metabolism"
"5354","PA14_69610","path:pau01100","Metabolic pathways"
"5355","PA14_69670","path:pau00300","Lysine biosynthesis"
"5356","PA14_69670","path:pau00470","D-Amino acid metabolism"
"5357","PA14_69670","path:pau01100","Metabolic pathways"
"5358","PA14_69670","path:pau01110","Biosynthesis of secondary metabolites"
"5359","PA14_69670","path:pau01120","Microbial metabolism in diverse environments"
"5360","PA14_69670","path:pau01230","Biosynthesis of amino acids"
"5361","PA14_69690","path:pau00300","Lysine biosynthesis"
"5362","PA14_69690","path:pau00470","D-Amino acid metabolism"
"5363","PA14_69690","path:pau01100","Metabolic pathways"
"5364","PA14_69690","path:pau01110","Biosynthesis of secondary metabolites"
"5365","PA14_69690","path:pau01120","Microbial metabolism in diverse environments"
"5366","PA14_69690","path:pau01230","Biosynthesis of amino acids"
"5367","PA14_69720","path:pau00740","Riboflavin metabolism"
"5368","PA14_69720","path:pau01100","Metabolic pathways"
"5369","PA14_69720","path:pau01110","Biosynthesis of secondary metabolites"
"5370","PA14_69720","path:pau01240","Biosynthesis of cofactors"
"5371","PA14_69925","path:pau00620","Pyruvate metabolism"
"5372","PA14_69925","path:pau01100","Metabolic pathways"
"5373","PA14_69940","path:pau00230","Purine metabolism"
"5374","PA14_69940","path:pau01100","Metabolic pathways"
"5375","PA14_69940","path:pau01110","Biosynthesis of secondary metabolites"
"5376","PA14_69940","path:pau01232","Nucleotide metabolism"
"5377","PA14_69990","path:pau00470","D-Amino acid metabolism"
"5378","PA14_69990","path:pau01100","Metabolic pathways"
"5379","PA14_69990","path:pau01502","Vancomycin resistance"
"5380","PA14_70040","path:pau00360","Phenylalanine metabolism"
"5381","PA14_70040","path:pau00470","D-Amino acid metabolism"
"5382","PA14_70040","path:pau01100","Metabolic pathways"
"5383","PA14_70100","path:pau00330","Arginine and proline metabolism"
"5384","PA14_70100","path:pau01100","Metabolic pathways"
"5385","PA14_70110","path:pau00564","Glycerophospholipid metabolism"
"5386","PA14_70110","path:pau01100","Metabolic pathways"
"5387","PA14_70140","path:pau00330","Arginine and proline metabolism"
"5388","PA14_70140","path:pau01100","Metabolic pathways"
"5389","PA14_70160","path:pau00280","Valine, leucine and isoleucine degradation"
"5390","PA14_70160","path:pau00410","beta-Alanine metabolism"
"5391","PA14_70160","path:pau00640","Propanoate metabolism"
"5392","PA14_70160","path:pau01100","Metabolic pathways"
